t,L,a,b
0.0,258.8957489925407,199.53919021981312,235.1509122457681
0.04,258.9002704125719,199.52893233228815,235.1488218488016
0.08,258.9128440742516,199.5719717511813,235.10635662351308
0.12,258.9632059965852,199.67736532465648,235.01200808964973
0.16,258.75614590078635,199.58990851630705,235.0913972361001
0.2,258.7551630748246,199.60550012191715,235.08356810362488
0.24,258.79847715138146,199.59045433585007,235.0987110949763
0.28,258.7656309443336,199.57649278794992,235.10718312424035
0.32,258.7521849089231,199.5977651744633,235.0908866216096
0.36,258.7774289874963,199.55906436312316,235.10382422823247
0.4,258.75537943900946,199.53866065828157,235.1212884881544
0.44,258.752872854659,199.54694953009732,235.11562230045357
0.48,258.81010860124474,199.54308730956572,235.11498397344397
0.52,258.79132445848046,199.54211412475655,235.11893198740685
0.56,258.83729128273285,199.5812590840112,235.075101126599
0.6,258.7589246922867,199.6341806563332,235.01237579227129
0.64,258.6743804726952,199.6255565475333,235.0144080664741
0.68,258.6851402983644,199.6456838372957,235.00307274371625
0.72,258.7618809804872,199.62629719367465,235.03846980875468
0.76,258.72801737032125,199.61245093942708,235.05709980938195
0.8,258.7121010187708,199.53236543739777,235.11781678060464
0.84,258.7223420994972,199.57886455332968,235.07790911696807
0.88,258.5771648681392,199.5170245824653,235.13740022784384
0.92,258.5773904550423,199.52786721353775,235.13004591445736
0.96,258.63018579087856,199.53705744194545,235.12798139569597
1.0,258.6147204996183,199.53113047120692,235.13884561306497
1.04,258.6766421585992,199.5960809914237,235.06516056912344
1.08,258.72305062966643,199.59345518245945,235.08014911231615
1.12,258.6651324211286,199.57271644223337,235.0992076102001
1.16,258.6793521381728,199.58137398651127,235.08602738395552
1.2,258.752955392338,199.5728625541172,235.10830450405604
1.24,258.74257122988723,199.56692371710923,235.11164593156232
1.28,258.7476485668768,199.59434506082223,235.08763566579995
1.32,258.8117364663608,199.5326172411992,235.1136680621581
1.36,258.6787497798886,199.52431529978548,235.1217502877952
1.4,258.6723746459929,199.5386682388276,235.10551596563124
1.44,258.740649320676,199.52803474114037,235.15051626553188
1.48,258.71748395714184,199.52490096017368,235.16141613338252
1.52,258.75966238875867,199.5628211108477,235.11523140754025
1.56,258.6220973000802,199.5532867683368,235.12305306708936
1.6,258.6117901893158,199.5327477907114,235.1358635454208
1.64,258.6037603947324,199.56497015475475,235.11509862374407
1.68,258.6019937497784,199.59113419415155,235.0778445002165
1.72,258.5869079517251,199.5795455288905,235.09209077309805
1.76,258.5241470876205,199.5845421580615,235.0716871163234
1.8,258.56445250857377,199.59401336835867,235.0596252463314
1.84,258.41663930713344,199.5699539217237,235.0872664337305
1.88,258.422643878305,199.5795288706823,235.077644897724
1.92,258.6540204910361,199.5803373978013,235.06233559715844
1.96,258.56969164818946,199.5575097244406,235.09076705745449
2.0,258.5866435064156,199.57255601316484,235.07435255943312
2.04,258.71369946359613,199.594203421477,235.07861767834
2.08,258.646604023497,199.5756659111981,235.0966522466958
2.12,258.64327186168055,199.5827323269556,235.09187927874245
2.16,258.7299184235896,199.60524469228733,235.0713178694152
2.2,258.7043566728855,199.5824984513553,235.0879984641271
2.24,258.80940908758765,199.61666736137292,235.0528862182532
2.28,258.6772489117104,199.56413565448705,235.07946468112425
2.32,258.67020378714625,199.5542019853974,235.08827006001368
2.36,258.6691150316199,199.56805800061227,235.0755206299317
2.4,258.75535620554984,199.59692746575092,235.05123046913712
2.44,258.7149842404927,199.58725906061437,235.0646667865858
2.48,258.7774735973963,199.6079753235826,235.0470310532156
2.52,258.76233841226724,199.81743088367563,234.82874793848916
2.56,258.9092469354633,199.6316491320586,235.009111955912
2.6,259.00664485452904,199.66067020112257,234.97538952539583
2.64,259.0758248692909,199.68398734181116,234.9497800555028
2.68,259.0250912367204,199.6631208263505,234.96284332998843
2.72,259.1197978527204,199.6518816313485,235.007854930518
2.76,259.0151744175978,199.56985513981016,235.0945928561464
2.8,258.9813071155187,199.5636563174208,235.0954784022096
2.84,258.97867111606115,199.56762522770543,235.0887328536609
2.88,258.969675444089,199.5746340008082,235.0712226483432
2.92,258.9552967576729,199.5700139092653,235.06597885322333
2.96,258.9907886786104,199.59666930494149,235.03597786072768
3.0,258.94441229002314,199.676635274621,234.98507684508832
3.04,258.8515195711515,199.65547874467248,235.01084730486852
3.08,258.87840520993814,199.66389863424803,235.0033179347982
3.12,258.90646680972867,199.6298475415093,235.0379454058394
3.16,258.8980695735094,199.61588626911757,235.04476630534836
3.2,258.99909432373533,199.63857425427895,235.02495673876865
3.24,259.02861687592474,199.60718183318903,235.0382739796931
3.28,258.94282063188297,199.60022683855223,235.0470283868186
3.32,259.82629443570374,199.6109891564579,235.07211715958115
3.36,260.5518299734407,199.5857143835096,235.0942419541862
3.4,260.9624785145119,199.5046639091016,235.2105117702617
3.44,258.03553035902206,199.64820612111623,235.00290246761617
3.48,258.3778213461261,199.59769888128008,235.08528523169295
3.52,256.97540924093124,199.62513473603977,235.0189569198771
3.56,257.3182711855003,199.6447616422874,235.01253869217828
3.6,257.41160443473143,199.6643510417682,235.0063689075029
3.64,256.7626697242311,199.60799777803211,235.0649946868336
3.68,257.0525210405717,199.5927952470716,235.0996589297848
3.72,256.58982440389184,199.63932610145795,235.04644279001332
3.76,256.4659244307469,199.52179639494616,235.16658996267256
3.8,256.30885614512846,199.63639503722985,235.04669346479977
3.84,256.6012016807809,199.6384363423044,235.063772217142
3.88,256.19520020658155,199.5576512766852,235.1425252717912
3.92,256.1817612046686,199.62524280979943,235.0600256825144
3.96,256.19674622082346,199.626516273739,235.05747207543973
4.0,256.0899612715716,199.61578401612888,235.05674415732187
4.04,256.0219139542901,199.67615894290617,234.99003932214
4.08,256.0044325410263,199.6831456267953,234.99054655729108
4.12,256.05610185966555,199.63620337530452,235.0374131682622
4.16,256.0535158144569,199.674269127953,234.99673896335577
4.2,256.0268123185125,199.6426028591389,235.01959533611537
4.24,256.04385858420227,199.5774646961412,235.08365790434345
4.28,256.1390182236094,199.6759532762072,234.987298785726
4.32,256.2911918070721,199.6708981431232,234.958238869266
4.36,256.21678667813575,199.64134818128247,234.98741642823973
4.4,256.12221588785525,199.78364388424612,234.84873589268005
4.44,256.14131025507123,199.7233573823368,234.91661731739856
4.48,256.1351461254944,199.69764434662423,234.95097617613385
4.52,256.20509788324927,199.7018839015808,234.9414033980708
4.56,256.2544051410319,199.74533341353936,234.881838648086
4.6,256.24427538421423,199.71276256707512,234.91141240199065
4.64,256.2566211365631,199.6833033464902,234.9578447428832
4.68,256.1797805902439,199.6498063563469,234.9894440993012
4.72,256.1567611700615,199.65261575828575,234.9865966223916
4.76,256.23430692207097,199.6727341938954,234.9709074047638
4.8,256.2076827979593,199.87551602606635,234.7486839010048
4.84,256.08485576915825,199.72632636376304,234.9015770568527
4.88,256.14555150110976,199.80603418510267,234.82077965113552
4.92,256.23722777874025,199.7605755935197,234.87236873271323
4.96,256.23345643990007,199.742474577573,234.88095249786903
5.0,256.3160038635168,199.7699064628952,234.84840573398395
5.04,256.3933859525142,199.81346666375717,234.80018945139935
5.08,256.40367981271794,199.7839975742697,234.83120384282915
5.12,256.4606936073957,199.80538402534148,234.7995604327
5.16,256.45381051320584,199.6275966139512,234.9760170618111
5.2,256.43046745916416,199.6266872315425,234.9776338639902
5.24,256.4825516226732,199.64529681513216,234.95581382365577
5.28,256.61712412197073,199.7911855890624,234.83353415677988
5.32,256.62811821636257,199.7461547681104,234.87300979129495
5.36,256.6911392436689,199.7781186893416,234.84035230687533
5.4,256.7374732688142,199.7564588607982,234.8532092875122
5.44,256.744602905422,199.71232860956036,234.8978425089077
5.48,256.83260701732297,199.76299675640703,234.83989682839737
5.52,256.9077969424732,199.79503843147108,234.8196752376712
5.56,256.9115214548691,199.78406707824055,234.8342830896989
5.6,256.7480370365658,199.70081235856145,234.90677404870763
5.64,256.6360083766322,199.70732106854533,234.90015168038303
5.68,256.6949157502473,199.66411328105377,234.94287430123157
5.72,256.77588523618687,199.74125093176644,234.8587638010379
5.76,256.8973837674779,199.7113473924568,234.8642426275534
5.8,256.85794978106225,199.67604633068012,234.9141349482589
5.84,256.882131954344,199.70981590936827,234.88613048636068
5.88,257.0440519499386,199.71366960139704,234.8805714116232
5.92,257.02859941494785,199.72153376978645,234.88100392532752
5.96,257.090814144655,199.74144047429505,234.8569062416139
6.0,257.14472540499673,199.77997341517937,234.79684838335132
6.04,257.0729618612793,199.7772002322548,234.79936878859812
6.08,257.10192682040093,199.79773706813407,234.7697265636478
6.12,256.72356738242433,199.72526761433429,234.86887546605928
6.16,256.7025601689956,199.7256383345519,234.8620835851524
6.2,256.71521176695626,199.7443729219356,234.8399006851209
6.24,256.82488085858284,199.74258923413697,234.8320426502069
6.28,256.68904224914183,199.69826452193,234.8722948396935
6.32,256.6694480431912,199.7242241342593,234.84585960205996
